letter_id	letter_title	authority	ms_id	id repository	repository	settlement	idno	locus	creation	date	author_id	author	author_VIAF_URL	author_certainty	place_id	lat	lon	place	place_GeoName_URL	place_certainty	recipient_id	recipient	recipient_BNF_URL
CoEg_Mariette_1846-04-13	Le 13 avril 1846, de Boulogne-sur-Mer, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1846-04-13	13 April 1846	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000090	Salvandy (de), Narcisse-Achille	https://catalogue.bnf.fr/ark:/12148/cb130079493
CoEg_Mariette_1846-05-24	Le 24 mai 1846, de Boulogne-sur-Mer, à Camaret, recteur de l’académie de Douai	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1846-05-24	24 May 1846	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000093	Camaret, Louis	https://catalogue.bnf.fr/ark:/12148/cb102117199
CoEg_Mariette_1846-05-25	Le 25 mai 1846, de Boulogne-sur-Mer, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1846-05-25	25 May 1846	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000090	Salvandy (de), Narcisse-Achille	https://catalogue.bnf.fr/ark:/12148/cb130079493
CoEg_Mariette_1846-09-29	Le 29 septembre 1846, de Boulogne-sur-Mer, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1846-09-29	29 September 1846	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000090	Salvandy (de), Narcisse-Achille	https://catalogue.bnf.fr/ark:/12148/cb130079493
CoEg_Mariette_1848-12-27	Le 27 décembre 1848, de Boulogne-sur-Mer, à Leleux	Thomas Lebée	CoEg_Mariette_ms_018	CoEg_org_00000074	Institut national d'histoire de l'art	Paris	BCMN ms. 530	fos 1-2	1848-12-27	1848-12-27	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000414	Leleux	
CoEg_Mariette_1849-09-12	Le 12 septembre 1849, de Paris, à Falloux, ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_015	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/21251	n. p.	1849-09-12	12 September 1849	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000413	Falloux (de), Alfred	https://catalogue.bnf.fr/ark:/12148/cb12516645k
CoEg_Mariette_1849-10-20	Le 20 octobre 1849, de Paris, à Longpérier	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1849-10-20	20 October 1849	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000033	Longpérier (de), Adrien	https://catalogue.bnf.fr/ark:/12148/cb12568704s
CoEg_Mariette_1849-11-08	Le 8 novembre 1849, de Paris, à Maury	Thomas Lebée	CoEg_Mariette_ms_005				ms. 2656, dossier XVI	dossier XVI, pièce 30		30 December 1899					CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000243	Maury, Alfred	https://catalogue.bnf.fr/ark:/12148/cb119152793
CoEg_Mariette_1850-05-20a	Le 20 mai 1850, de Paris, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1850-05-20	20 May 1850	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000003	Esquirou de Parieu, Félix	https://catalogue.bnf.fr/ark:/12148/cb13475874p
CoEg_Mariette_1850-05-20b	Le 20 mai 1850, de Paris, à Jourdain	Thomas Lebée	CoEg_Mariette_ms_016	CoEg_org_00000074	Institut national d'histoire de l'art	Paris	Autographe 97 bis, 43	document 1	1850-05-20	20 May 1850	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000303	Jourdain, Charles	https://catalogue.bnf.fr/fr/12123005/charles_jourdain/
CoEg_Mariette_1850-07-06	Le 6 juillet 1850, de Paris, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1850-07-06	6 July 1850	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000003	Esquirou de Parieu, Félix	https://catalogue.bnf.fr/ark:/12148/cb13475874p
CoEg_Mariette_1850-07-08	Le 8 juillet 1850, de Paris, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1850-07-08	8 July 1850	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1850-08-27	Le 27 août 1850, de Paris, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1850-08-27	27 August 1850	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000003	Esquirou de Parieu, Félix	https://catalogue.bnf.fr/ark:/12148/cb13475874p
CoEg_Mariette_1850-08-xx	En août 1850, de Paris, à Maury	Thomas Lebée	CoEg_Mariette_ms_005				ms. 2656, dossier XVI	dossier XVI, pièce 31		30/12/99					CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000243	Maury, Alfred	https://catalogue.bnf.fr/ark:/12148/cb119152793
CoEg_Mariette_1851-02-12	Le 12 février 1851, de Saqqarah, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1851-02-12	12 February 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1851-02-28	Le 28 février 1851, de Saqqarah, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1851-02-28	28 February 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1851-03-22	Le 22 mars 1851, de Saqqarah, vraisemblablement à Delaporte, consul de France au Caire	Thomas Lebée	CoEg_Mariette_ms_019	CoEg_org_00000074	Institut national d'histoire de l'art	Paris	BCMN ms. 259	n. p.	1851-03-22	1851-03-22	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608		CoEg_pers_00000067	Delaporte, Pacifique-Henri	https://catalogue.bnf.fr/ark:/12148/cb104669559
CoEg_Mariette_1851-08-31	Le 31 août 1851, de Saqqarah, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1851-08-31	31 August 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1851-09-14a	Le 14 septembre 1851, de Saqqarah, à Le Moyne (copie)	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1851-09-14	14 September 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000024	Le Moyne, Arnaud	
CoEg_Mariette_1851-09-14a1	Le 14 septembre 1851, de Saqqarah, à Le Moyne (copie)	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1851-09-14	14 September 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000024	Le Moyne, Arnaud	
CoEg_Mariette_1851-09-14b1	Le 14 septembre 1851, de Saqqarah, aux ministres de l'Intérieur et de l'Instruction publique (copie)	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1851-09-14	14 September 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000085  ; CoEg_pers_00000086	Faucher, Léon	http://catalogue.bnf.fr/ark:/12148/cb125109558
CoEg_Mariette_1851-09-14b2	Le 14 septembre 1851, de Saqqarah, aux ministres de l'Intérieur et de l'Instruction publique (copie)	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1851-09-14	14 September 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000001	29.85	31.233333333333	Saqqarah	http://www.geonames.org/349608	certain	CoEg_pers_00000085  ; CoEg_pers_00000086	Faucher, Léon	http://catalogue.bnf.fr/ark:/12148/cb125109558
CoEg_Mariette_1851-11-14a	Le 14 novembre 1851, du Sérapéum, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1851-11-14	14 November 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000004	29.87471111	31.21241944	Sérapéum	https://www.geonames.org/349484		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1851-11-14b	Le 14 novembre 1851, du Sérapéum, à Thorigny, ministre de l’Intérieur	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1851-11-14	14 November 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000004	29.87471111	31.21241944	Sérapéum	https://www.geonames.org/349484		CoEg_pers_00000425	Thorigny (de), René	https://catalogue.bnf.fr/ark:/12148/cb10745097m
CoEg_Mariette_1851-12-03a	Le 3 décembre 1851, d’Abousir, peut-être à Rougé	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1851-12-03	3 December 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069		CoEg_pers_00000032	Rougé (de), Emmanuel	https://catalogue.bnf.fr/ark:/12148/cb123351571
CoEg_Mariette_1851-12-03b	Le 3 décembre 1851, d’Abousir, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1851-12-03	3 December 1851	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1852-01-16	Le 16 janvier 1852, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-01-16	16 January 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1852-08-04	Le 4 août 1852, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-08-04	4 August 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1852-08-20	Le 20 août 1852, d’Abousir, au ministre de l'Intérieur	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-08-20	20 August 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000037	Persigny (Fialin de ), Victor	https://catalogue.bnf.fr/ark:/12148/cb10722665h
CoEg_Mariette_1852-09-03	Le 3 septembre 1852, d’Abousir, au ministre de l'Intérieur	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-09-03	3 September 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000037	Persigny (Fialin de ), Victor	https://catalogue.bnf.fr/ark:/12148/cb10722665h
CoEg_Mariette_1852-09-04	Le 4 septembre 1852, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-09-04	4 September 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1852-11-12	Le 12 novembre 1852, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-11-12	12 November 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1852-12-28	Le 28 décembre 1852, d’Abousir, au ministre de l'Intérieur	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1852-12-28	28 December 1852	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000037	Persigny (Fialin de ), Victor	https://catalogue.bnf.fr/ark:/12148/cb10722665h
CoEg_Mariette_1853-01-01	Le 1er janvier 1853, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1853-01-01	1 January 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-04-01	Le 1er avril 1853, d’Abousir, peut-être à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1853-04-01	1 April 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-05-06	Le 6 mai 1853, d’Abousir, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1853-05-06	6 May 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-05-25	Le 25 mai 1853, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_020	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine		n. p.	1853-05-25	25 May 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-06-25	Le 25 juin 1853, d’Abousir, vraisemblablement à Rougé	Thomas Lebée	CoEg_Mariette_ms_020	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine		n. p.	1853-06-25	25 June 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069		CoEg_pers_00000032	Rougé (de), Emmanuel	https://catalogue.bnf.fr/ark:/12148/cb123351571
CoEg_Mariette_1853-07-30	Le 30 juillet 1853, du Caire, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1853-07-30	30 July 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-08-10	Le 10 août 1853, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1853-08-10	10 August 1853	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1853-08-28	Le 28 août 1853, d’Abousir, vraisemblablement à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_001	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20150497/118, dossier 145 « Mariette, Auguste »	n. p.	1853-08-28 – 1853-09-01	1853-08-28 – 1853-09-01	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000008	29.896111111111	31.203611111111	Abousir	https://www.geonames.org/362069	certain	CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1854-06-20	Le 20 juin 1854, des Pyramides, peut-être à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	1854-06-20	20 June 1854	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000121	29.98333	31.13333	Pyramides (Gizeh)	https://www.geonames.org/355017		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1854-12-17	Le 17 décembre 1854, de Paris, à Saulcy	Thomas Lebée	CoEg_Mariette_ms_011	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine		192	1854-12-17	17 December 1854	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000280	Saulcy (de), Félicien	https://catalogue.bnf.fr/ark:/12148/cb12245110d
CoEg_Mariette_1854-1855	Vers fin 1854-1855, sans lieu, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_022	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	20144775/8	n. p.	18xx-xx-xx	18xx-xx-xx	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1855-01-26	Le 26 janvier 1855, de Paris, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1855-01-26	26 January 1855	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000240	Fortoul, Hippolyte	https://catalogue.bnf.fr/ark:/12148/cb125108748
CoEg_Mariette_1855-07-12	Le 12 juillet 1855, de Paris, à un fonctionnaire de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1855-07-12	12 July 1855	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_imn	À identifier	
CoEg_Mariette_1855-08-06	Le 6 août 1855, de Paris, au ministre de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1855-08-06	6 August 1855	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000240	Fortoul, Hippolyte	https://catalogue.bnf.fr/ark:/12148/cb125108748
CoEg_Mariette_1855-11-16	Le 16 novembre 1855, de Paris, à Nieuwerkerke	Thomas Lebée	CoEg_Mariette_ms_023	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine		n. p.	1855-11-16	1855-11-16	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000002	Nieuwerkerke (de), Émilien	https://catalogue.bnf.fr/ark:/12148/cb12969884g
CoEg_Mariette_1855-12-12	Le 12 décembre 1855, de Paris, à un fonctionnaire de l’Instruction publique	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1855-12-12	12 December 1855	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_imn	À identifier	
